id	title	words	chars	text
548041748	Augustine of Hippo	6557	41034	augustin hippo augustin hippo augustin hippo augustin hippo augustin hippo augustin e n adj o onlin march 2011 oxford univ press retriev 25 may 2011 nomen aureliu virtual meaningless signifi littl roman citizenship see 13 novemb 354 28 august 430 also known st augustin st austin st augoustino wa father church whose write consid veri influenti develop western christian philosophi wa bishop hippo regiu present day annaba algeria roman provinc africa accord hi contemporari jerom augustin establish 
18481282	Acting	627	3830	act act act act french stage earli film actress sarah bernhardt ca earli 1880 act work actor actress person theatr televi film ani storytel medium tell stori portray charact usual speak sing written text play earli sourc west examin art act hypokrisi discuss part rhetor csapo slater 1994 257 hypokrisi liter mean act wa word use discuss rhetor deliveri definit histori one first actor believ ancient greek call thespi icaria apocryph stori say thespi step dithyramb choru spoke separ charact befor t
2278355	Delian League	1853	11666	delian leagu delian leagu delian leagu delian leagu delian leagu befor peloponnesian war 431 bc delian leagu found 478 bc wa associ greek citi state member number 150 complet idiot guid ancient greec eric d nelson susan k allard nelson susan k allard nelson page 197 173 stream civil earliest time discoveri new world mari stanton albert hyma page 125 leadership athen whose purpo wa continu fight persian empir greek victori battl plataea end second persian inva greec leagu modern histori classic g
7304691	August Horch	230	1487	august horch august horch august horch august horch august horch horch automobil 1908 memori plate cologn germani august horch 12 octob 1868 ndash 3 februari 1951 wa german engin automobil pioneer founder manufactur giant would eventu becom audi begin horch wa born winningen hi initi trade wa blacksmith wa educ hochschul mittweida mittweida technic colleg receiv degr engin work shipbuild horch work karl benz 1896 befor found horch co novemb 1899 ehrenfeld cologn germani manufactur first horch au
11025703	Avionics	1609	10490	avion avion avion avion radar avion cessna citat f 8209 105 thunderchief avion laid avion electron system use aircraft artifici satellit spacecraft avion system includ commun navig display manag multipl system hundr system fit aircraft perform individu function simpl searchlight polic helicopt complic tactic system airborn earli warn platform term avion portmanteau word aviat electron histori roughli 80 percent cost f15e avion term avion wa coin journalist philip j klass portmanteau aviat electr
10747469	Ares	2456	14766	odern greek wa greek god war one twelv olympian son zeu hera hesiod theogoni 921 loeb classic librari number iliad 5 890 896 contrast roman counterpart mar wa born juno alon accord ovid fasti 5 229 260 greek literatur often repr physic violent aspect war contrast armor athena whose function goddess intellig includ militari strategi generalship walter burkert greek religion blackwel 1985 2004 reprint origin publish 1977 german pp 141 william hansen classic mytholog guid mythic world greek roman o
545708271	Alexander Grothendieck	2434	15983	alexand grothendieck alexand grothendieck alexand grothendieck alexand grothendieck alexand grothendieck born 28 march 1928 mathematician central figur behind creation modern theori algebra geometri hi research program vastli extend scope field incorpor major element commut algebra homolog algebra sheaf theori categori theori foundat thi new perspect led revolutionari advanc across mani area pure mathemat within algebra geometri hi theori scheme ha becom univ accept languag technic work hi gener
548344447	Alcoholics Anonymous	3004	18580	alcohol anonym alcohol anonym alcohol anonym alcohol anonym aa meet sign alcohol anonym aa intern mutual aid fellowship found 1935 bill wilson dr bob smith bill w dr bob akron ohio aa state primari purpo stay sober help alcohol achiev sobrieti aa org m kel 1996 p 3 earli member wilson smith develop aa twelv step program spiritu charact develop aa twelv tradit introduc 1946 help aa stabil grow tradit recommend member group remain anonym public media altruist help alcohol includ wish stop drink af
7304691	Alpha compositing	952	5819	alpha composit alpha composit alpha composit alpha composit thi imag alpha channel fall zero base checker backdrop often use signal transpar comput graphic alpha composit process combin imag background creat appear partial full transpar often use render imag element separ pass combin result multipl 2d imag singl final imag process call composit exampl composit use exten combin comput render imag element live footag order combin imag element correctli necessari keep associ matt element thi matt c
13263935	Array data structure	1913	11390	array data structur array data structur array data structur array data structur comput scienc array data structur simpli array data structur consist collect element valu variabl identifi least one array index key array store posit element comput index tupl mathemat formula exampl array 10 integ variabl indic 0 9 may store 10 word memori address 2000 2004 2008 2036 element index ha address 2000 4 david r richardson 2002 book data structur iuniv 112 page isbn 0 595 24039 9 isbn 978 0 595 24039 5 b
113635	Advance Australia Fair	1301	8165	advanc australia fair advanc australia fair advanc australia fair advanc australia fair advanc australia fair offici nation anthem australia creat scottish born compo peter dodd mccormick song wa first perform 1878 gain statu offici anthem 1984 song wa sung australia patriot song order song becom anthem face vote royal anthem god save queen waltz matilda unoffici anthem song australia song march influenc advanc australia fair australian vice regal salut earliest known sound record advanc austral
329764	Automatic number announcement circuit	3114	17448	automat number announc circuit automat number announc circuit automat number announc circuit automat number announc circuit automat number announc circuit anac special telephon number meant use phone compani technician telecommun technician determin phone number particular line call thi special number give pre record announc indic caller number anac number use primarili dure instal landlin telephon quickli identifi one multipl line oper technician call local anac phone number thi number connect 
6011809	Amerigo Vespucci	1966	12618	amerigo vespucci amerigo vespucci amerigo vespucci amerigo vespucci amerigo vespucci march 9 1454 februari 22 1512 wa italian explor financ navig cartograph first demonstr brazil west indi repr asia eastern outskirt initi conjectur columbu voyag instead constitut entir separ landmass hitherto unknown afro eurasian colloqui refer new world thi second super contin came term america probabl deriv name femin latin version vespucci first name see e g encyclopaedia britannica onlin amerigo vespucci ro
3138265	Aristide Maillol	510	3145	aristid maillol aristid maillol aristid maillol aristid maillol aristid joseph bonaventur maillol decemb 8 1861 nbsp septemb 27 1944 wa french catalan sculptor painter printmak biographi aristid maillol night 1920 stuttgart maillol wa born banyul sur mer roussillon decid earli age becom painter move pari 1881 studi art sever applic hi enrol cole de beaux art wa accept 1885 studi jean l g r alexandr cabanel cowl elizabeth mundi jennif 1990 classic ground picasso l ger de chirico new classic 1910 
